"X","Y","Z","TimeStep1 - temperature","TimeStep2 - temperature"
0.3,0.13333333333333333,0.0,5.498623810061427e-09,5.498623811881445e-09
0.3333333333333333,0.13333333333333333,0.0,5.140869727337099e-09,5.1408697290718865e-09
0.36666666666666664,0.13333333333333333,0.0,4.77929425285041e-09,4.779294254492564e-09
0.4,0.13333333333333333,0.0,4.413450271075381e-09,4.413450272617729e-09
0.43333333333333335,0.13333333333333333,0.0,4.042807158123512e-09,4.0428071595590836e-09
0.4666666666666667,0.13333333333333333,0.0,3.666734034470065e-09,3.6667340357920938e-09
0.5,0.13333333333333333,0.0,3.284477584562668e-09,3.2844775857645086e-09
0.5333333333333333,0.13333333333333333,0.0,2.8951318173971173e-09,2.895131818472228e-09
0.5666666666666667,0.13333333333333333,0.0,2.4975953466713974e-09,2.4975953476132803e-09
0.6,0.13333333333333333,0.0,2.0905085263594192e-09,2.090508527161523e-09
0.6333333333333333,0.13333333333333333,0.0,1.672156839036739e-09,1.6721568396923626e-09
0.6666666666666666,0.13333333333333333,0.0,1.240315943219175e-09,1.2403159437212736e-09
0.7,0.13333333333333333,0.0,7.919932145131654e-10,7.919932148540994e-10
0.7333333333333333,0.13333333333333333,0.0,3.229812664485121e-10,3.22981266619606e-10
0.7666666666666666,0.13333333333333333,0.0,-1.729405928216476e-10,-1.729405928308478e-10
0.8,0.13333333333333333,0.0,-7.055032234076572e-10,-7.055032236106862e-10
0.8333333333333334,0.13333333333333333,0.0,-1.2910032197161537e-09,-1.2910032201321018e-09
0.8666666666666667,0.13333333333333333,0.0,-1.959573857582602e-09,-1.9595738582413643e-09
0.9,0.13333333333333333,0.0,-2.776168195202378e-09,-2.77616819615823e-09
0.9333333333333333,0.13333333333333333,0.0,-3.900270457691065e-09,-3.9002704590613644e-09
0.9666666666666667,0.13333333333333333,0.0,-5.3793161103800815e-09,-5.379316112329042e-09
1.0,0.13333333333333333,0.0,-5.017165518559332e-08,-5.0171655204719836e-08
0.0,0.16666666666666666,0.0,8.60176290190347e-09,8.601762904114977e-09
0.03333333333333333,0.16666666666666666,0.0,8.267455677526606e-09,8.26745567973285e-09
0.06666666666666667,0.16666666666666666,0.0,7.93118783175917e-09,7.931187833949999e-09
0.1,0.16666666666666666,0.0,7.592920606150869e-09,7.592920608316486e-09
0.13333333333333333,0.16666666666666666,0.0,7.252588593195292e-09,7.252588595326244e-09
0.16666666666666666,0.16666666666666666,0.0,6.9100984914911184e-09,6.910098493578315e-09
0.2,0.16666666666666666,0.0,6.565327300937264e-09,6.565327302971928e-09
0.23333333333333334,0.16666666666666666,0.0,6.2181198892571895e-09,6.218119891230874e-09
0.26666666666666666,0.16666666666666666,0.0,5.868285830370171e-09,5.868285832274737e-09
0.3,0.16666666666666666,0.0,5.515595372616349e-09,5.5155953744439535e-09
0.3333333333333333,0.16666666666666666,0.0,5.159774332929945e-09,5.159774334673044e-09
0.36666666666666664,0.16666666666666666,0.0,4.800497618635785e-09,4.800497620287089e-09
0.4,0.16666666666666666,0.0,4.4373809287240404e-09,4.437380930276541e-09
0.43333333333333335,0.16666666666666666,0.0,4.069969940521858e-09,4.069969941968742e-09
0.4666666666666667,0.16666666666666666,0.0,3.697725872051081e-09,3.6977258733857774e-09
0.5,0.16666666666666666,0.0,3.320005589941028e-09,3.32000559115711e-09
0.5333333333333333,0.16666666666666666,0.0,2.9360331550992327e-09,2.936033156190423e-09
0.5666666666666667,0.16666666666666666,0.0,2.5448573814519887e-09,2.5448573824120774e-09
0.6,0.16666666666666666,0.0,2.145285680143115e-09,2.1452856809658764e-09
0.6333333333333333,0.16666666666666666,0.0,1.7357762367293206e-09,1.735776237408397e-09
0.6666666666666666,0.16666666666666666,0.0,1.314254233026766e-09,1.3142542335554548e-09
0.7,0.16666666666666666,0.0,8.77783587948993e-10,8.77783588319931e-10
0.7333333333333333,0.16666666666666666,0.0,4.2194837359689284e-10,4.2194837380145766e-10
0.7666666666666666,0.16666666666666666,0.0,-6.039431080323967e-11,-6.039431077600445e-11
0.8,0.16666666666666666,0.0,-5.818640659146841e-10,-5.818640660802722e-10
0.8333333333333334,0.16666666666666666,0.0,-1.1673639584230844e-09,-1.1673639588064742e-09
0.8666666666666667,0.16666666666666666,0.0,-1.8734551965660064e-09,-1.873455197214426e-09
0.9,0.16666666666666666,0.0,-2.853402000148863e-09,-2.853402001170693e-09
0.9333333333333333,0.16666666666666666,0.0,-4.635886388681971e-09,-4.635886390396636e-09
0.9666666666666667,0.16666666666666666,0.0,-1.0196298355601519e-08,-1.0196298359491597e-08
1.0,0.16666666666666666,0.0,-1.9068521611258855e-08,-1.9068521618759186e-08
0.0,0.2,0.0,8.613799475545569e-09,8.613799477762992e-09
0.03333333333333333,0.2,0.0,8.279577939322967e-09,8.279577941535164e-09
0.06666666666666667,0.2,0.0,7.94356903211257e-09,7.943569034309465e-09
0.1,0.2,0.0,7.605739685622096e-09,7.60573968779394e-09
0.13333333333333333,0.2,0.0,7.2660342055001444e-09,7.266034207637572e-09
0.16666666666666666,0.2,0.0,6.9243733825881595e-09,6.924373384682144e-09
0.2,0.2,0.0,6.580653210793876e-09,6.580653212835736e-09
0.23333333333333334,0.2,0.0,6.234743168578004e-09,6.234743170559376e-09
0.26666666666666666,0.2,0.0,5.886483999935799e-09,5.886484001848656e-09
0.3,0.2,0.0,5.535684899903667e-09,5.5356849017402775e-09
0.3333333333333333,0.2,0.0,5.1821199621946315e-09,5.182119963947582e-09
0.36666666666666664,0.2,0.0,4.82552367077611e-09,4.825523672438273e-09
0.4,0.2,0.0,4.465585092461267e-09,4.465585094025771e-09
0.43333333333333335,0.2,0.0,4.101940217549874e-09,4.101940219010129e-09
0.4666666666666667,0.2,0.0,3.734161535358569e-09,3.7341615367082125e-09
0.5,0.2,0.0,3.361743303793881e-09,3.3617433050267843e-09
0.5333333333333333,0.2,0.0,2.9840798610528496e-09,2.984079862163043e-09
0.5666666666666667,0.2,0.0,2.6004323264768754e-09,2.600432327458533e-09
0.6,0.2,0.0,2.2098753558332413e-09,2.2098753566805898e-09
0.6333333333333333,0.2,0.0,1.811208648784435e-09,1.8112086494916549e-09
0.6666666666666666,0.2,0.0,1.4028042133579015e-09,1.4028042139189556e-09
0.7,0.2,0.0,9.823321314760724e-10,9.8233213188441e-10
0.7333333333333333,0.2,0.0,5.462457271365328e-10,5.46245727384579e-10
0.7666666666666666,0.2,0.0,8.876318853352986e-11,8.876318861173781e-11
0.8,0.2,0.0,-4.002693066044514e-10,-4.0026930670943957e-10
0.8333333333333334,0.2,0.0,-9.401265684950646e-10,-9.40126568804258e-10
0.8666666666666667,0.2,0.0,-1.570123012098483e-09,-1.5701230126489176e-09
0.9,0.2,0.0,-2.3732387188724085e-09,-2.3732387197352836e-09
0.9333333333333333,0.2,0.0,-3.4933596757687018e-09,-3.4933596770748832e-09
0.9666666666666667,0.2,0.0,-4.215252661308469e-09,-4.215252662919406e-09
1.0,0.2,0.0,1.8076585950936515e-09,1.8076585958108219e-09
0.0,0.23333333333333334,0.0,8.62760699379271e-09,8.62760699601694e-09
0.03333333333333333,0.23333333333333334,0.0,8.293482068071361e-09,8.293482070290404e-09
0.06666666666666667,0.23333333333333334,0.0,7.95776503790803e-09,7.957765040111863e-09
0.1,0.23333333333333334,0.0,7.620429044377486e-09,7.620429046556464e-09
0.13333333333333333,0.23333333333333334,0.0,7.2814289883205665e-09,7.281428990465414e-09
0.16666666666666666,0.23333333333333334,0.0,6.940701024530027e-09,6.940701026631805e-09
0.2,0.23333333333333334,0.0,6.598161843974464e-09,6.598161846024578e-09
0.23333333333333334,0.23333333333333334,0.0,6.253707732092388e-09,6.253707734082567e-09
0.26666666666666666,0.23333333333333334,0.0,5.907213383495653e-09,5.907213385417996e-09
0.3,0.23333333333333334,0.0,5.558530440568674e-09,5.558530442415564e-09
0.3333333333333333,0.23333333333333334,0.0,5.207485701417317e-09,5.207485703181474e-09
0.36666666666666664,0.23333333333333334,0.0,4.853878904460682e-09,4.853878906135168e-09
0.4,0.23333333333333334,0.0,4.497479930737298e-09,4.4974799323154365e-09
0.43333333333333335,0.23333333333333334,0.0,4.138025150342237e-09,4.138025151817646e-09
0.4666666666666667,0.23333333333333334,0.0,3.775212441718191e-09,3.775212443084781e-09
0.5,0.23333333333333334,0.0,3.4086940732716266e-09,3.408694074523562e-09
0.5333333333333333,0.23333333333333334,0.0,3.038066057409916e-09,3.0380660585416147e-09
0.5666666666666667,0.23333333333333334,0.0,2.662851602409725e-09,2.662851603415803e-09
0.6,0.23333333333333334,0.0,2.282474623574629e-09,2.2824746244498745e-09
0.6333333333333333,0.23333333333333334,0.0,1.896216491449742e-09,1.8962164921890634e-09
0.6666666666666666,0.23333333333333334,0.0,1.5031446539283062e-09,1.5031446545265969e-09
0.7,0.23333333333333334,0.0,1.1019949097355967e-09,1.1019949101876023e-09
0.7333333333333333,0.23333333333333334,0.0,6.909814408028519e-10,6.909814411029039e-10
0.7666666666666666,0.23333333333333334,0.0,2.6751426993835027e-10,2.6751427007995935e-10
0.8,0.23333333333333334,0.0,-1.721002454170933e-10,-1.7210024544182184e-10
0.8333333333333334,0.23333333333333334,0.0,-6.323322973788072e-10,-6.323322975797355e-10
0.8666666666666667,0.23333333333333334,0.0,-1.1139221650333456e-09,-1.113922165421269e-09
0.9,0.23333333333333334,0.0,-1.5868925912973925e-09,-1.586892591872641e-09
0.9333333333333333,0.23333333333333334,0.0,-1.8480463175607093e-09,-1.8480463182462578e-09
0.9666666666666667,0.23333333333333334,0.0,-1.1388749893295125e-09,-1.1388749897529918e-09
1.0,0.23333333333333334,0.0,1.0111712330121327e-09,1.0111712334053392e-09
0.0,0.26666666666666666,0.0,8.642993249438146e-09,8.642993251669966e-09
0.03333333333333333,0.26666666666666666,0.0,8.308973828973548e-09,8.308973831200215e-09
0.06666666666666667,0.26666666666666666,0.0,7.973575459765504e-09,7.973575461977106e-09
0.1,0.26666666666666666,0.0,7.636777792323926e-09,7.636777794510869e-09
0.13333333333333333,0.26666666666666666,0.0,7.298546826802355e-09,7.298546828955482e-09
0.16666666666666666,0.26666666666666666,0.0,6.958834796892583e-09,6.958834799003027e-09
0.2,0.26666666666666666,0.0,6.61758002771241e-09,6.6175800297716756e-09
0.23333333333333334,0.26666666666666666,0.0,6.2747067893773995e-09,6.274706791377355e-09
0.26666666666666666,0.26666666666666666,0.0,5.930125175815508e-09,5.93012517774834e-09
0.3,0.26666666666666666,0.0,5.58373104726403e-09,5.58373104912229e-09
0.3333333333333333,0.26666666666666666,0.0,5.2354060847168e-09,5.235406086493362e-09
0.36666666666666664,0.26666666666666666,0.0,4.885018015182423e-09,4.8850180168705086e-09
0.4,0.26666666666666666,0.0,4.5324210779291875e-09,4.532421079522322e-09
0.43333333333333335,0.26666666666666666,0.0,4.177456814952413e-09,4.177456816444462e-09
0.4666666666666667,0.26666666666666666,0.0,3.819955288442265e-09,3.819955289827423e-09
0.5,0.26666666666666666,0.0,3.4597368694927367e-09,3.459736870765503e-09
0.5333333333333333,0.26666666666666666,0.0,3.096614849576381e-09,3.096614850731568e-09
0.5666666666666667,0.26666666666666666,0.0,2.7303994165343307e-09,2.7303994175670615e-09
0.6,0.26666666666666666,0.0,2.3609043144627184e-09,2.3609043153684116e-09
0.6333333333333333,0.26666666666666666,0.0,1.987959562789042e-09,1.9879595635634117e-09
0.6666666666666666,0.26666666666666666,0.0,1.6114390355902239e-09,1.611439036229273e-09
0.7,0.26666666666666666,0.0,1.2313262038231917e-09,1.2313262043232108e-09
0.7333333333333333,0.26666666666666666,0.0,8.478810806816571e-10,8.47881081039284e-10
0.7666666666666666,0.26666666666666666,0.0,4.620837908171545e-10,4.620837910295668e-10
0.8,0.26666666666666666,0.0,7.685738857357329e-11,7.685738863911722e-11
0.8333333333333334,0.26666666666666666,0.0,-2.994634649180605e-10,-2.994634649979398e-10
0.8666666666666667,0.26666666666666666,0.0,-6.432277506891997e-10,-6.432277509042078e-10
0.9,0.26666666666666666,0.0,-8.89085925186849e-10,-8.890859255017756e-10
0.9333333333333333,0.26666666666666666,0.0,-8.874144037056933e-10,-8.87414404027475e-10
0.9666666666666667,0.26666666666666666,0.0,-4.858951851581928e-10,-4.858951853344077e-10
1.0,0.26666666666666666,0.0,-1.7338525542915355e-11,-1.7338525549820378e-11
0.0,0.3,0.0,8.659748295447637e-09,8.65974829768773e-09
0.03333333333333333,0.3,0.0,8.325841148036733e-09,8.325841150271727e-09
0.06666666666666667,0.3,0.0,7.990781769910728e-09,7.990781772130775e-09
0.1,0.3,0.0,7.654556398467986e-09,7.654556400663618e-09
0.13333333333333333,0.3,0.0,7.317142252921154e-09,7.317142255083292e-09
0.16666666666666666,0.3,0.0,6.978507793336304e-09,6.978507795456171e-09
0.2,0.3,0.0,6.6386131327326145e-09,6.638613134801841e-09
0.23333333333333334,0.3,0.0,6.297410656636087e-09,6.297410658646638e-09
0.26666666666666666,0.3,0.0,5.95484592781326e-09,5.954845929757474e-09
0.3,0.3,0.0,5.610858984588259e-09,5.6108589864588105e-09
0.3333333333333333,0.3,0.0,5.265386183063643e-09,5.265386184853583e-09
0.36666666666666664,0.3,0.0,4.918362793129163e-09,4.918362794831876e-09
0.4,0.3,0.0,4.569726646499163e-09,4.569726648108405e-09
0.43333333333333335,0.3,0.0,4.219423272475553e-09,4.2194232739854226e-09
0.4666666666666667,0.3,0.0,3.867413182095842e-09,3.867413183500824e-09
0.5,0.3,0.0,3.5136823486993757e-09,3.513682349994311e-09
0.5333333333333333,0.3,0.0,3.158257632709601e-09,3.1582576338897132e-09
0.5666666666666667,0.3,0.0,2.801230218242678e-09,2.801230219303603e-09
0.6,0.3,0.0,2.442792715334825e-09,2.4427927162726263e-09
0.6333333333333333,0.3,0.0,2.083300824984823e-09,2.0833008257960355e-09
0.6666666666666666,0.3,0.0,1.7233814276557288e-09,1.7233814283374605e-09
0.7,0.3,0.0,1.364132504519986e-09,1.3641325050700496e-09
0.7333333333333333,0.3,0.0,1.0075118624364826e-09,1.0075118628536838e-09
0.7666666666666666,0.3,0.0,6.57124688226593e-10,6.57124688511312e-10
0.8,0.3,0.0,3.198575771432616e-10,3.198575772986393e-10
0.8333333333333334,0.3,0.0,9.226686846226315e-12,9.226686880647184e-12
0.8666666666666667,0.3,0.0,-2.484448004131377e-10,-2.484448004811429e-10
0.9,0.3,0.0,-4.0690209533764146e-10,-4.069020954716492e-10
0.9333333333333333,0.3,0.0,-4.0974413717513386e-10,-4.097441373167468e-10
0.9666666666666667,0.3,0.0,-2.5076003834200693e-10,-2.5076003843009277e-10
1.0,0.3,0.0,4.652913665651611e-12,4.6529136676814055e-12
0.0,0.3333333333333333,0.0,8.677648662900328e-09,8.677648665149273e-09
0.03333333333333333,0.3333333333333333,0.0,8.343858401967014e-09,8.343858404210897e-09
0.06666666666666667,0.3333333333333333,0.0,8.009151811738966e-09,8.009151813968058e-09
0.1,0.3333333333333333,0.0,7.673521579645899e-09,7.673521581850823e-09
0.13333333333333333,0.3333333333333333,0.0,7.3369558937055946e-09,7.33695589587733e-09
0.16666666666666666,0.3333333333333333,0.0,6.999439041566959e-09,6.999439043696877e-09
0.2,0.3333333333333333,0.0,6.660952323588695e-09,6.660952325668514e-09
0.23333333333333334,0.3333333333333333,0.0,6.3214753624074455e-09,6.3214753644292726e-09
0.26666666666666666,0.3333333333333333,0.0,5.980987927854982e-09,5.980987929811262e-09
0.3,0.3333333333333333,0.0,5.639472444920552e-09,5.639472446804121e-09
0.3333333333333333,0.3333333333333333,0.0,5.296917420548823e-09,5.296917422352887e-09
0.36666666666666664,0.3333333333333333,0.0,4.953322123430606e-09,4.953322125148741e-09
0.4,0.3333333333333333,0.0,4.6087029980034695e-09,4.608702999629626e-09
0.43333333333333335,0.3333333333333333,0.0,4.263102521349769e-09,4.263102522878301e-09
0.4666666666666667,0.3333333333333333,0.0,3.916601575537358e-09,3.916601576963022e-09
0.5,0.3333333333333333,0.0,3.5693370090460797e-09,3.5693370103640506e-09
0.5333333333333333,0.3333333333333333,0.0,3.221527084147992e-09,3.221527085353903e-09
0.5666666666666667,0.3333333333333333,0.0,2.8735092961091886e-09,2.873509297199146e-09
0.6,0.3333333333333333,0.0,2.5257982493491366e-09,2.525798250319802e-09
0.6333333333333333,0.3333333333333333,0.0,2.1791770945066375e-09,2.1791770953553104e-09
0.6666666666666666,0.3333333333333333,0.0,1.8348466998433495e-09,1.8348467005680997e-09
0.7,0.3333333333333333,0.0,1.494676140873119e-09,1.4946761414730271e-09
0.7333333333333333,0.3333333333333333,0.0,1.1616319685475386e-09,1.1616319690230765e-09
0.7666666666666666,0.3333333333333333,0.0,8.405157297727686e-10,8.405157301264719e-10
0.8,0.3333333333333333,0.0,5.391879005770149e-10,5.39187900814623e-10
0.8333333333333334,0.3333333333333333,0.0,2.703615416004663e-10,2.7036154173275507e-10
