"X","Y","Z","TimeStep1 - u","TimeStep1 - v"
0.8881470245279525,0.3858828948286999,0.0,1.3949530449816284e-09,-0.0001580047416949527
0.6163769486522945,0.803416394084449,0.0,1.835358296638363e-08,-0.00024670974921648037
0.5227336272858879,0.4524772830415669,0.0,1.7070223587980052e-08,-0.0001779645182363014
0.3282873650419606,0.3956545030909837,0.0,1.8441590450710905e-08,-0.00016113383078566307
0.4401748252316914,0.04297080538511339,0.0,-3.073486632370521e-08,-2.1201866963104753e-05
0.4401748252316917,0.9570291946148866,0.0,1.4963007649989557e-08,-0.0002578107495262136
0.04297080538511344,0.4401748252316917,0.0,2.0901715176651986e-08,-0.0001743878036563496
0.9570291946148866,0.4401748252316914,0.0,-8.667214893105565e-09,-0.00017439589004682578
0.2539739525296661,0.6752957816353492,0.0,2.4876875023970038e-08,-0.00022856531595222377
0.7895692347592851,0.6119693536154557,0.0,-1.0408158637159056e-08,-0.00021664164918161938
0.5409792096393168,0.5276756773601795,0.0,-3.9558837872871464e-08,-0.00019777981887455975
0.8730948616729365,0.189361096827136,0.0,-2.217249681563048e-08,-8.662656877493796e-05
0.9606565576169606,0.09516548396504931,0.0,-2.6416586967540144e-09,-4.5781386031653144e-05
0.904836416099257,0.9606558114766934,0.0,2.8035979793610996e-09,-0.00025793320036090827
0.09505847431526149,0.9608473169975105,0.0,1.1305557126623865e-08,-0.00025795555692397935
0.9608508751102698,0.9049253188725039,0.0,-1.3548570291410236e-09,-0.0002553936044287561
0.03914912488973016,0.09507468112749601,0.0,-1.9017588377954425e-09,-4.5730762847259344e-05
0.904925318872504,0.03914912488973021,0.0,-2.8600322144265535e-08,-1.9413375158861942e-05
0.669027027016152,0.1823772919266082,0.0,2.1852047098886393e-08,-8.378291945253389e-05
0.5368085259252248,0.7774593438089579,0.0,-7.945786401082212e-09,-0.0002436608608566762
0.5411850916233517,0.3303336280505957,0.0,1.3616971362142779e-09,-0.00013982906612385897
0.3231561659690944,0.6865344423715098,0.0,1.6542497969062744e-08,-0.00023052241591532506
0.09744407334957084,0.5705493177736956,0.0,5.710664974789962e-09,-0.00020781582458992493
0.5710963278546362,0.09314983372951502,0.0,3.119511369332416e-08,-4.4814008754549665e-05
0.9068501662704851,0.5710963278546357,0.0,2.5984898818340975e-08,-0.00020791722544922524
0.5710963278546359,0.9068501662704851,0.0,-1.5249154384205856e-08,-0.0002554612806495872
0.744689104338241,0.3363221947447066,0.0,3.891078443657446e-08,-0.0001417977359469403
0.3366388912271623,0.2553745350470596,0.0,1.6813747550114494e-08,-0.00011273602815065742
0.4038031018678403,0.4273194313173814,0.0,3.247462878520533e-08,-0.00017061564813618363
0.3395306175969764,0.1141312655208873,0.0,6.022521301680913e-08,-5.433341770453946e-05
0.4717576359965855,0.1905328156159789,0.0,2.804917362621445e-08,-8.720010930843011e-05
0.4688797091557571,0.8081130951871225,0.0,-1.3616912408353514e-08,-0.00024724176558320316
0.1914711370666564,0.4685994941453187,0.0,-2.7389721420861452e-08,-0.00018238295235897402
0.8092747906254871,0.4715512135110272,0.0,2.7863509574452017e-08,-0.00018322327587107272
0.1021269311869393,0.3019405551490747,0.0,-1.3360611501369301e-08,-0.0001298427809553985
0.342464257252805,0.8860418278738025,0.0,-5.689079393442274e-08,-0.00025409572635952117
0.4301353308885231,0.717158285524337,0.0,2.5150380948539876e-08,-0.00023542554171285588
0.544100335712747,0.1512503187323754,0.0,2.8148884183339324e-08,-7.061456647285632e-05
0.7757823601229986,0.5741776183733311,0.0,5.910034589871145e-09,-0.00020855175314374877
0.4299310592018804,0.4910642735743849,0.0,-5.9908806337322e-08,-0.00018842300349045864
0.6744351334153136,0.677060706904622,0.0,-4.921448865646241e-08,-0.00022892522553025435
0.3246743668749434,0.3244156554451458,0.0,8.092649055814713e-10,-0.00013775959132441355
0.6795640847500037,0.3241646975925534,0.0,2.4698451077590887e-08,-0.00013762781024979212
0.3586298825657113,0.750385865006131,0.0,1.7551456746503688e-08,-0.00024016579171025592
0.8310453049309963,0.6047839073729698,0.0,3.613155418065898e-08,-0.00021512847853763286
0.6043924076071523,0.1678584792363141,0.0,4.849966626891127e-08,-7.767950244632605e-05
0.7056634336487433,0.6085804553800875,0.0,-1.3800161014503013e-08,-0.00021592114752577298
0.6090992046196853,0.2947530197745424,0.0,4.3790873949390725e-08,-0.0001272209275402588
0.4270411021710476,0.6028462708813167,0.0,4.4226340390527694e-08,-0.00021481266437918702
0.6211665218192582,0.5261017035907425,0.0,3.3000120174951574e-08,-0.00019737763864429214
0.2977180885263025,0.8033770493789211,0.0,-1.650047223593176e-09,-0.00024668144144119946
0.1984926546606572,0.2975377446629972,0.0,-5.329352900571129e-09,-0.000128288269619489
0.3815916370099949,0.5562314129933668,0.0,-4.2395610113717726e-08,-0.00020447073290570016
0.6859066755114984,0.03263210080118195,0.0,1.9557804414122457e-08,-1.621718356031983e-05
0.9673678991988177,0.685906675511498,0.0,1.4314097170984014e-08,-0.00023039978475074385
0.6859066755114986,0.9673678991988177,0.0,9.654059811746627e-09,-0.00025812802010655617
0.03263210080118234,0.6859066755114984,0.0,-1.097963144401583e-08,-0.0002303981209015501
0.6283738834901171,0.6023273913959278,0.0,-9.26608373955867e-10,-0.00021466695821285457
0.696645125047667,0.2007373294745257,0.0,-2.1424192752949522e-08,-9.122239793068458e-05
0.4771407033813295,0.6587591422784908,0.0,-1.0061347164964058e-08,-0.0002256284147460419
0.5223206329219248,0.03756011439135298,0.0,6.313278408469239e-09,-1.8670731325828657e-05
0.5223206329219244,0.9624398856086471,0.0,6.7894478615357046e-09,-0.0002580429951438321
0.9624398856086471,0.5223206329219244,0.0,4.333559089883339e-09,-0.0001964772044267254
0.2903041466589524,0.3964643973981958,0.0,1.2927769365269248e-08,-0.00016130425860673647
0.2832963934076643,0.4712229951357829,0.0,-3.145210435009385e-08,-0.00018309282928059042
0.8552577233109634,0.7332375012739878,0.0,-5.174627837803109e-08,-0.00023774491609132898
0.1409508947553183,0.7246773908577757,0.0,6.264244542043607e-08,-0.00023650585319645438
0.8557099191222597,0.2667873183122755,0.0,2.555731963247653e-08,-0.00011700814932157418
0.2667873183122754,0.1442900808777405,0.0,3.950429781018512e-08,-6.762233983839202e-05
0.1893610968271361,0.1269051383270636,0.0,-2.75894260104796e-08,-6.006530147151259e-05
0.1269051383270635,0.810638903172864,0.0,-3.788961585139427e-08,-0.00024744222410788774
0.7753799889949107,0.4293891135665804,0.0,9.308440539352775e-09,-0.00017130188073729977
0.4293891135665803,0.2246200110050891,0.0,4.249223611487967e-08,-0.00010089392327281806
0.3048340204757023,0.2318338510211739,0.0,7.96011572218142e-09,-0.00010368253539941057
0.7682018919782893,0.3045138349466738,0.0,4.5061304974452385e-08,-0.00013077150018681882
0.6662278188510451,0.1117252267188386,0.0,1.559351495730367e-08,-5.3297260665167255e-05
0.6699697638450612,0.8821934459460428,0.0,1.0689801711232333e-08,-0.0002538451794116662
0.1958825765816217,0.6219661097545066,0.0,1.3775782357886035e-08,-0.00021869456545424876
0.9544721180735344,0.6424994452732204,0.0,9.153250028870019e-09,-0.00022270090409349814
0.6418233636484606,0.04288097992057155,0.0,5.860344919767654e-09,-2.11961785935601e-05
0.04535074757744195,0.6422597387158777,0.0,-9.150519331780603e-09,-0.00022265172783999924
0.6418233636484608,0.9571190200794282,0.0,-6.42415952267167e-11,-0.00025783533100575784
0.8956080540638063,0.647320865931305,0.0,8.526307201002923e-09,-0.00022358777699261968
0.1037838225000149,0.6488711784864475,0.0,2.276608516899547e-08,-0.0002238630214780738
0.8736964547933185,0.8084696665741502,0.0,1.385021792714175e-08,-0.0002472525715398537
0.721788033515139,0.05185227842404938,0.0,1.7438327321223185e-08,-2.5517009780305156e-05
0.04251588360431546,0.7209120150181798,0.0,2.3006867839412482e-08,-0.0002360230575637424
0.03116337350609538,0.7919990035932742,0.0,-2.3929935692390343e-08,-0.0002454996270116
0.9574278785626446,0.7208974674123121,0.0,-2.384150625930257e-08,-0.00023602135834886718
0.7215249802033776,0.9478650330114773,0.0,-2.3046755648539143e-08,-0.0002575012332068259
0.477075023409311,0.4549963769893238,0.0,1.766761332471913e-08,-0.00017857788091136777
0.4550378722423181,0.3733469096955808,0.0,1.1416822542110771e-08,-0.000154041072544986
0.7528350293115523,0.6967210189065375,0.0,-2.4101166966378058e-08,-0.00023218159705559618
0.4180627504788027,0.5604737089157543,0.0,1.0418094747481698e-09,-0.000205525137799126
0.1559592560236732,0.5389459041342681,0.0,-3.4374154313423744e-09,-0.00020039637489783002
0.8106239944014075,0.8717495076906601,0.0,-3.535866256284714e-08,-0.00025309194244693933
0.6174371299001346,0.4401625679207681,0.0,2.7341356866071694e-08,-0.00017439900595294346
0.5400745114385972,0.6245374881663228,0.0,-2.804181474002161e-08,-0.0002191781491730243
0.2759402897779402,0.597723278615256,0.0,-2.1297970089126438e-08,-0.00021375174873225673
0.5793927436365883,0.7719232732795305,0.0,-5.26692868554061e-10,-0.0002429692231756273
0.5944425065011114,0.5630543883741679,0.0,-1.1811528400447032e-08,-0.00020612176878327595
0.7042219414157597,0.7583393397791212,0.0,1.1658317986688525e-08,-0.00024122530189472032
0.1255851472331092,0.1903718540944281,0.0,1.6639851350533667e-08,-8.711204390953644e-05
0.809233924415091,0.1256761455547795,0.0,7.273114894981768e-08,-5.9459247546645815e-05
0.1892386645542489,0.8752763286130226,0.0,5.509956212499688e-08,-0.00025334192832150097
